Index,x[m],Actual,order-10,order-50
0,0.0,7.230659929672027,,
1,0.005,7.291669842780152,,
2,0.01,7.3626474004184175,,
3,0.015,7.429157977083213,,
4,0.02,7.47549568412493,,
5,0.025,7.485880381095523,,
6,0.03,7.445125235564493,,
7,0.035,7.338809580466647,,
8,0.04,7.1530804367385645,,
9,0.045,6.874222344275208,,
10,0.05,6.488128502973419,,
11,0.055,5.979834063798233,,
12,0.06,5.333421080468742,6.382216357559031,
13,0.065,4.533070904496214,5.902229832414872,
14,0.07,3.5673379441592457,5.297727599624293,
15,0.075,2.442094615052866,4.552741397123602,
16,0.08,1.2148610167398464,3.6523927641316156,
17,0.085,0.0679001007554297,2.5907873104006782,
18,0.09,-0.6208030720912643,1.393251565787641,
19,0.095,-0.4501875032864488,0.17318569181718857,
20,0.1,0.5527829234512759,-0.7546350224106666,
21,0.105,1.969016551487688,-0.8086787773374713,
22,0.11,3.43764912109749,0.4204002123113275,
23,0.115,4.791630294157136,2.419973659903695,
24,0.12,5.97959021948577,4.32096378083458,
25,0.125,6.99659382606722,5.7959031783071975,
26,0.13,7.8525613027757,6.87036143464833,
27,0.135,8.560391297983402,7.62295786495934,
28,0.14,9.131936188815322,8.120344273198395,
29,0.145,9.576848133281276,8.440282958319159,
30,0.15,9.902411877482244,8.680918259099432,
31,0.155,10.113671160056748,8.920262207139544,
32,0.16,10.21359760712075,9.166128456464687,
33,0.165,10.20321420904022,9.374668002992479,
34,0.17,10.08164560289341,9.506272253321704,
35,0.175,9.846090809224613,9.541251923780539,
36,0.18,9.49172899921649,9.471275529700163,
37,0.185,9.011594450942988,9.291703905261434,
38,0.19,8.39652201351274,8.997980162576265,
39,0.195,7.635436568467756,8.58413087296054,
40,0.2,6.716713512935248,8.042147638407291,
41,0.205,5.632521855435872,7.361875242150747,
42,0.21,4.391017811117246,6.531654582519243,
43,0.215,3.047349808827746,5.540846686374063,
44,0.22,1.7679455355733165,4.387362084509066,
45,0.225,0.8948542725159954,3.098144292240458,
46,0.23,0.8099699789274741,1.7798922829815873,
47,0.235,1.534466819197786,0.717759127472017,
48,0.24,2.700887876128869,0.43677330516383694,
49,0.245,3.952880605043092,1.3469130352214718,
50,0.25,5.110083800143304,3.0579353436746253,
51,0.255,6.110433508153049,4.757604722745321,
52,0.26,6.943024115057654,6.073896023934019,6.423346880870299
53,0.265,7.614759223055465,6.999296170049828,7.298210360527603
54,0.27,8.137135983194327,7.602953267556676,7.912790701557741
55,0.275,8.521573481634741,7.949147178948536,8.333702169542779
56,0.28,8.778045831117801,8.111158743888026,8.60467523002028
57,0.285,8.914975140954823,8.181403424799772,8.751195614871357
58,0.29,8.939643493410092,8.23766020888905,8.788100893617028
59,0.295,8.858903924571544,8.296095965965645,8.724042740517211
60,0.3,8.680196821612505,8.321333712296365,8.562603648397886
61,0.305,8.412995275881766,8.277878182417057,8.306408529575508
62,0.31,8.070858252935771,8.150213843500005,7.964070062844236
63,0.315,7.674212410362755,7.937800479535958,7.552494543722506
64,0.32,7.253632636771906,7.6495320940213904,7.0938709709062575
65,0.325,6.852440923899695,7.302659766525809,6.614220560213451
66,0.33,6.525790595841022,6.924727501744702,6.144719394200431
67,0.335,6.332264142440045,6.556631378310296,5.726131909894782
68,0.34,6.316838907583255,6.254017104618528,5.417220925742842
69,0.345,6.492651939550271,6.0822040749090265,5.294962152896666
70,0.35,6.83502760328399,6.099452042204632,5.426056838648753
71,0.355,7.292984291980381,6.330625746794513,5.825942462057162
72,0.36,7.808522527967806,6.748125801262045,6.445790709552451
73,0.365,8.331072063211236,7.280138900573796,7.192415000530394
74,0.37,8.822983166765535,7.842454050695082,7.958098475961474
75,0.375,9.258863659217354,8.36780913532925,8.648873303881889
76,0.38,9.622582522046091,8.816505911302535,9.207398015436883
77,0.385,9.904165419489216,9.172797114701327,9.619506347299243
78,0.39,10.09735695740748,9.43686448253385,9.896006719675391
79,0.395,10.197913971147978,9.616978451259083,10.048924775797712
80,0.4,10.202469944669934,9.722646487777657,10.08703444783873
81,0.405,10.107793699043588,9.759539865007337,10.019838254587345
82,0.41,9.910312033690836,9.72746631828463,9.857460169602051
83,0.415,9.605825464384306,9.62137523385331,9.6079948585827
84,0.42,9.189413299755014,9.433663308130829,9.276279550095992
85,0.425,8.655618789087312,9.156015592958227,8.865453556289944
86,0.43,7.999174181037723,8.780248147666846,8.377562455276829
87,0.435,7.216865078706659,8.298548979998897,7.812079572376145
88,0.44,6.311817133029423,7.7037626774646135,7.1676462525372315
89,0.445,5.30270694041146,6.99042613698583,6.447495622647059
90,0.45,4.24167189935226,6.157608726197285,5.6622555112903115
91,0.455,3.2417333887457223,5.2155619010787895,4.830299501180832
92,0.46,2.493427011166346,4.199913138438122,3.985447030045511
93,0.465,2.208140143050243,3.1983993790350387,3.198471297902005
94,0.47,2.465718283684752,2.3875386206672187,2.6096876375597056
95,0.475,3.1372460123189456,2.036027827102509,2.4380034460813533
96,0.48,4.003408182021262,2.367414146771398,2.8699099610863064
97,0.485,4.890742084419626,3.3043936351574508,3.8348011859554543
98,0.49,5.702799992753279,4.474753183143023,5.002613303866387
99,0.495,6.39649888620228,5.543577219776459,6.076256784036188
100,0.5,6.9564632910576645,6.37431061575245,6.937099148546016
101,0.505,7.379602255582824,6.953124316750017,7.57727167981154
102,0.51,7.667390935080869,7.308199802185628,8.022303542118841
103,0.515,7.822297079674292,7.48379279090765,8.299033293024298
104,0.52,7.8462192529364145,7.53469011879206,8.42768205356709
105,0.525,7.739897623901576,7.5113242818391,8.421666158451272
106,0.53,7.502870312007683,7.437306631968315,8.289146103316474
107,0.535,7.133910609269455,7.303567859031379,8.034732527889904
108,0.54,6.63219366191946,7.086184320155764,7.660988097072217
109,0.545,5.99987930104615,6.764129207436495,7.16983499163738
110,0.55,5.247539512086645,6.324391195747418,6.564253074249354
111,0.555,4.404920490502898,5.761565588288855,5.850682746699478
112,0.56,3.539698724516454,5.079190655083268,5.04284774390873
113,0.5650000000000001,2.780363219546509,4.296453414201659,4.169025101791136
114,0.5700000000000001,2.3147056700121875,3.4635759647474544,3.2865253066590654
115,0.5750000000000001,2.3112599139544288,2.6882083888633206,2.505491903540563
116,0.58,2.7902631443299626,2.1615225573343255,2.010081317239837
117,0.585,3.605568523801826,2.12883501586813,2.027094437989768
118,0.59,4.565000473100472,2.7268005373290487,2.6763813152289697
119,0.595,5.527226602596676,3.800513514030372,3.8081160567765218
120,0.6,6.415234769070785,5.007311286261907,5.09855432596863
121,0.605,7.195024889495308,6.089728927320985,6.296144042838337
122,0.61,7.855287088376616,6.952744645299746,7.293998741176921
123,0.615,8.395251822168095,7.592221785225015,8.071361816550967
124,0.62,8.818527817173567,8.03765457292237,8.643385325641857
125,0.625,9.13024242109432,8.334203825945151,9.036922507150516
126,0.63,9.335852769277285,8.534688368247663,9.27719545682757
127,0.635,9.440803300403651,8.682909568694773,9.383388642183927
128,0.64,9.450654355708409,8.796365512526622,9.370709505827064
129,0.645,9.371539093392316,8.867478275822304,9.25280295872014
130,0.65,9.210926438345858,8.880758290562731,9.042477041212994
131,0.655,8.978723680180314,8.82570891747648,8.752122013750402
132,0.66,8.688743871451907,8.6996867267245,8.395088240062169
133,0.665,8.360444098733788,8.506841123110563,7.987392839543906
134,0.67,8.020523172835784,8.257384785902897,7.548956545427573
135,0.675,7.703391251992423,7.968068452208591,7.105733437136703
136,0.68,7.448895192655791,7.6634212349810324,6.693367049671669
137,0.685,7.295829399459288,7.376717926269897,6.358636608865375
138,0.6900000000000001,7.271872010609343,7.148900310590491,6.153736035803469
139,0.6950000000000001,7.384266448365098,7.023105452759139,6.123278319676453
140,0.7000000000000001,7.617099807524696,7.033521889729569,6.289130255322457
141,0.705,7.937129890706637,7.191578859692465,6.639498445284973
142,0.71,8.304106057957089,7.477848268232029,7.12800378373971
143,0.715,8.67975845736044,7.847188134491648,7.685426709859092
144,0.72,9.03256896820351,8.244793146794226,8.239791981499968
145,0.725,9.338774185741062,8.622415948030824,8.734557827365576
146,0.73,9.581300944829277,8.946709467349217,9.136911578704044
147,0.735,9.748039209326643,9.199632100901358,9.434034265546344
148,0.74,9.830192325627564,9.374705831959623,9.623550275394864
149,0.745,9.820968333146697,9.472113115409545,9.707322382505772
150,0.75,9.714650522656903,9.494075045389753,9.689453706444443
151,0.755,9.506025071965723,9.441398512697194,9.575001528184945
152,0.76,9.190177365646182,9.311834076477675,9.368461131503537
153,0.765,8.762775065869533,9.100214070596948,9.072920335225184
154,0.77,8.221163583579582,8.7996327698511,8.690282598108032
155,0.775,7.566986709257845,8.402897440488497,8.221796748136075
156,0.78,6.811710462912394,7.9040789205717115,7.668828185625983
157,0.785,5.987241668762967,7.300733728068387,7.035375538356462
158,0.79,5.163318365918101,6.5981024353569735,6.333146977178695
159,0.795,4.465897385986237,5.817505399261657,5.589066603073417
160,0.8,4.068413747145734,5.012017376835237,4.857221635003259
161,0.805,4.11462852635077,4.290450437608513,4.237797592073042
162,0.81,4.610177465763401,3.8357107003647766,3.892038227138519
163,0.8150000000000001,5.417712462364768,3.86540958556785,4.007572846627436
164,0.8200000000000001,6.362730672290953,4.480032123861015,4.665996991086625
165,0.8250000000000001,7.315474811413676,5.5214304485849715,5.7202808046305895
166,0.8300000000000001,8.203086073511765,6.681861266019823,6.892416197731029
167,0.835,8.991783181204646,7.7325216933343,7.975454899891136
168,0.84,9.669025926268052,8.584919401234997,8.887865787857553
169,0.845,10.232407030584492,9.23204114131242,9.620301852082672
