Index,x[m],Actual,order-10,order-50
335,1.675,9.538557941473242,9.260093275785923,9.490901965553808
336,1.68,9.501072728918327,9.345032596847116,9.447952724434227
337,1.685,9.32389214733577,9.268949313925916,9.272654892643613
338,1.69,9.002228275290232,9.04213921566662,8.957142254696034
339,1.695,8.526568572474003,8.662978312592827,8.485262703070102
340,1.7,7.88161272648063,8.122095003138636,7.847275852325561
341,1.705,7.044438849033304,7.402559371791918,7.031273074952116
342,1.71,5.98162012798044,6.478239677345634,6.054218048853867
343,1.715,4.645200105341914,5.310619022779211,4.849240932521392
344,1.72,2.969346265604276,3.8442923532577646,3.2942742338085784
345,1.725,0.8812820064832492,2.0041434583169275,1.4367140684612543
346,1.73,-1.593632157771542,-0.2853926619667124,-0.6895450157044385
347,1.735,-3.799555345844072,-2.941041188123725,-3.059221083943177
348,1.74,-3.851702075831601,-4.94321875666123,-4.932750115845801
349,1.745,-1.7098201919854097,-3.706300538348211,-3.615295697772977
350,1.75,0.732518136123267,-0.26961184719635156,-0.16594992955747756
351,1.755,2.792957018982138,2.3933481442040523,2.8017734394542506
352,1.76,4.440625914161959,4.280740663670388,4.448884567372715
353,1.765,5.748291073967204,5.67987782003598,5.7768616675419855
354,1.77,6.782672987941153,6.741399016208697,6.878967682099418
355,1.775,7.592788221427675,7.5411133445532865,7.657309566746314
356,1.78,8.213291773747436,8.105430863889342,8.2649234806163
357,1.785,8.668644945330938,8.43815354898485,8.665570591510688
358,1.79,8.976211709544092,8.66840713564594,8.919513152358583
359,1.795,9.148398314063073,8.882704526153795,9.095068880701856
360,1.8,9.194176682857275,9.00819037338669,9.12967529114421
361,1.805,9.120288975348348,9.013331155033335,9.012676341150879
362,1.81,8.932392343033035,8.898158708915183,8.811337825665442
363,1.815,8.636416665188701,8.668608629506643,8.546014862677268
364,1.82,8.240479809132683,8.332186632956326,8.158104856185625
365,1.825,7.757814205490962,7.899357429588421,7.5884906939186
366,1.83,7.211192804888043,7.387028806716932,7.001283280981263
367,1.835,6.63891947391282,6.823901981759008,6.43158534358691
368,1.84,6.100678272563441,6.257388013479575,5.814110699049788
369,1.845,5.677496097745896,5.759351961513222,5.256899641308529
370,1.85,5.456203371748652,5.4226294245780435,5.1501220603201725
371,1.855,5.495574840510884,5.33652052555765,5.068822604175513
372,1.86,5.794564305308824,5.542421053486231,5.306944132573118
373,1.865,6.293233409288375,6.003350912725027,5.880122269187309
374,1.87,6.905395485729883,6.623708643795785,6.582036309752727
375,1.875,7.551914136570986,7.300253196611056,7.350258064804066
376,1.88,8.175391686263767,7.956358587571476,8.065084986563622
377,1.885,8.73979203656585,8.546815262727655,8.665277895888295
378,1.89,9.224566502528296,9.049239397436729,9.169005429125828
379,1.895,9.618808925922584,9.4551562735363,9.575532609323723
380,1.9,9.917028153756776,9.763970454536178,9.875946703567895
381,1.905,10.11644831480428,9.97850091082219,10.069523954220712
382,1.91,10.215368756360364,10.101114913187814,10.158342072550763
383,1.915,10.212172335858922,10.131511656747955,10.150011489399787
384,1.92,10.104702489838155,10.066794010220455,10.045745399383694
385,1.925,9.889836917391806,9.902507067581904,9.839377359132634
386,1.93,9.563159352724544,9.633269328115908,9.530252250612953
387,1.935,9.118685064765398,9.252771691611018,9.119986781901122
388,1.94,8.548653135652216,8.75346856859187,8.599627532965469
389,1.945,7.843498123931496,8.126267331002126,7.952348368658521
390,1.95,6.99234106380099,7.36048529926368,7.173166397132264
391,1.955,5.984905812478072,6.444561042865039,6.26476187911202
392,1.96,4.8171862531902665,5.368740582029063,5.218012805678526
393,1.965,3.506512624119688,4.132861694514316,4.030470939733347
394,1.97,2.1274027700487106,2.7667670146049828,2.7422439722680743
395,1.975,0.8766910681914257,1.377973703089149,1.4404923415957365
396,1.98,0.1077738523102029,0.2333035303240223,0.35952323424039356
